name;prize;penalty
Protein14130;5;100
Protein14131;5;100
Protein14132;5;100
Protein14133;5;100
Protein14134;5;100
Protein14135;5;100
Protein14136;5;100
Protein14137;5;100
Protein14138;5;100
Protein14139;5;100
Protein1414;5;100
Protein14140;5;100
Protein14141;5;100
Protein14142;5;100
Protein14143;5;100
Protein14144;5;100
Protein14145;5;100
Protein14146;5;100
Protein14147;5;100
Protein14148;5;100
Protein14149;5;100
Protein1415;5;100
Protein14150;5;100
Protein14151;5;100
Protein14152;5;100
Protein14153;5;100
Protein14154;5;100
Protein14155;5;100
Protein14156;5;100
Protein14157;5;100
Protein14158;5;100
Protein14159;5;100
Protein1416;5;100
Protein14160;5;100
Protein14161;5;100
Protein14162;5;100
Protein14163;5;100
Protein14164;5;100
Protein14165;5;100
Protein14166;5;100
Protein14167;5;100
Protein14168;5;100
Protein14169;5;100
Protein1417;5;100
Protein14170;5;100
Protein14171;5;100
Protein14172;5;100
Protein14173;5;100
Protein14174;5;100
Protein14175;5;100
Protein14176;5;100
Protein14177;5;100
Protein14178;5;100
Protein14179;5;100
Protein1418;5;100
Protein14180;5;100
Protein14181;5;100
Protein14182;5;100
Protein14183;5;100
Protein14184;5;100
Protein14185;5;100
Protein14186;5;100
Protein14187;5;100
Protein14188;5;100
Protein14189;5;100
Protein1419;5;100
Protein14190;5;100
Protein14191;5;100
Protein14192;5;100
Protein14193;5;100
Protein14194;5;100
Protein14195;5;100
Protein14196;5;100
Protein14197;5;100
Protein14198;5;100
Protein14199;5;100
Protein142;5;100
Protein1420;5;100
Protein14200;5;100
Protein14201;5;100
Protein14202;5;100
Protein14203;5;100
Protein14204;5;100
Protein14205;5;100
Protein14206;5;100
Protein14207;5;100
Protein14208;5;100
Protein14209;5;100
Protein1421;5;100
Protein14210;5;100
Protein14211;5;100
Protein14212;5;100
Protein14213;5;100
Protein14214;5;100
Protein14215;5;100
Protein14216;5;100
Protein14217;5;100
Protein14218;5;100
Protein14219;5;100
Protein1422;5;100
Protein14220;5;100
Protein14221;5;100
Protein14222;5;100
Protein14223;5;100
Protein14224;5;100
Protein14225;5;100
Protein14226;5;100
Protein14227;5;100
Protein14228;5;100
Protein14229;5;100
Protein1423;5;100
Protein14230;5;100
Protein14231;5;100
Protein14232;5;100
Protein14233;5;100
Protein14234;5;100
Protein14235;5;100
Protein14236;5;100
Protein14237;5;100
Protein14238;5;100
Protein14239;5;100
Protein1424;5;100
Protein14240;5;100
Protein14241;5;100
Protein14242;5;100
Protein14243;5;100
Protein14244;5;100
Protein14245;5;100
Protein14246;5;100
Protein14247;5;100
Protein14248;5;100
Protein14249;5;100
Protein1425;5;100
Protein14250;5;100
Protein14251;5;100
Protein14252;5;100
Protein14253;5;100
Protein14254;5;100
Protein14255;5;100
Protein14256;5;100
Protein14257;5;100
Protein14258;5;100
Protein14259;5;100
Protein1426;5;100
Protein14260;5;100
Protein14261;5;100
Protein14262;5;100
Protein14263;5;100
Protein14264;5;100
Protein14265;5;100
Protein14266;5;100
Protein14267;5;100
Protein14268;5;100
Protein14269;5;100
Protein1427;5;100
Protein14270;5;100
Protein14271;5;100
Protein14272;5;100
Protein14273;5;100
Protein14274;5;100
Protein14275;5;100
Protein14276;5;100
Protein14277;5;100
Protein14278;5;100
Protein14279;5;100
Protein1428;5;100
Protein14280;5;100
Protein14281;5;100
Protein14282;5;100
Protein14283;5;100
Protein14284;5;100
Protein14285;5;100
Protein14286;5;100
Protein14287;5;100
Protein14288;5;100
Protein14289;5;100
Protein1429;5;100
Protein14290;5;100
Protein14291;5;100
Protein14292;5;100
Protein14293;5;100
Protein14294;5;100
Protein14295;5;100
Protein14296;5;100
Protein14297;5;100
Protein14298;5;100
Protein14299;5;100
Protein143;5;100
Protein1430;5;100
Protein14300;5;100
Protein14301;5;100
Protein14302;5;100
Protein14303;5;100
Protein14304;5;100
Protein14305;5;100
Protein14306;5;100
Protein14307;5;100
Protein14308;5;100
Protein14309;5;100
Protein1431;5;100
Protein14310;5;100
Protein14311;5;100
Protein14312;5;100
Protein14313;5;100
Protein14314;5;100
Protein14315;5;100
Protein14316;5;100
Protein14317;5;100
Protein14318;5;100
Protein14319;5;100
Protein1432;5;100
Protein14320;5;100
Protein14321;5;100
Protein14322;5;100
Protein14323;5;100
Protein14324;5;100
Protein14325;5;100
Protein14326;5;100
Protein14327;5;100
Protein14328;5;100
Protein14329;5;100
Protein1433;5;100
Protein14330;5;100
Protein14331;5;100
Protein14332;5;100
Protein14333;5;100
Protein14334;5;100
Protein14335;5;100
Protein14336;5;100
Protein14337;5;100
Protein14338;5;100
Protein14339;5;100
Protein1434;5;100
Protein14340;5;100
Protein14341;5;100
Protein14342;5;100
Protein14343;5;100
Protein14344;5;100
Protein14345;5;100
Protein14346;5;100
Protein14347;5;100
Protein14348;5;100
Protein14349;5;100
Protein1435;5;100
Protein14350;5;100
Protein14351;5;100
Protein14352;5;100
Protein14353;5;100
Protein14354;5;100
Protein14355;5;100
Protein14356;5;100
Protein14357;5;100
Protein14358;5;100
Protein14359;5;100
Protein1436;5;100
Protein14360;5;100
Protein14361;5;100
Protein14362;5;100
Protein14363;5;100
Protein14364;5;100
Protein14365;5;100
Protein14366;5;100
Protein14367;5;100
Protein14368;5;100
Protein14369;5;100
Protein1437;5;100
Protein14370;5;100
Protein14371;5;100
Protein14372;5;100
Protein14373;5;100
Protein14374;5;100
Protein14375;5;100
Protein14376;5;100
Protein14377;5;100
Protein14378;5;100
Protein14379;5;100
Protein1438;5;100
Protein14380;5;100
Protein14381;5;100
Protein14382;5;100
Protein14383;5;100
Protein14384;5;100
Protein14385;5;100
Protein14386;5;100
Protein14387;5;100
Protein14388;5;100
Protein14389;5;100
Protein1439;5;100
Protein14390;5;100
Protein14391;5;100
Protein14392;5;100
Protein14393;5;100
Protein14394;5;100
Protein14395;5;100
Protein14396;5;100
Protein14397;5;100
Protein14398;5;100
Protein14399;5;100
Protein144;5;100
Protein1440;5;100
Protein14400;5;100
Protein14401;5;100
Protein14402;5;100
Protein14403;5;100
Protein14404;5;100
Protein14405;5;100
Protein14406;5;100
Protein14407;5;100
Protein14408;5;100
Protein14409;5;100
Protein1441;5;100
Protein14410;5;100
Protein14411;5;100
Protein14412;5;100
Protein14413;5;100
Protein14414;5;100
Protein14415;5;100
Protein14416;5;100
Protein14417;5;100
Protein14418;5;100
Protein14419;5;100
Protein1442;5;100
Protein14420;5;100
Protein14421;5;100
Protein14422;5;100
Protein14423;5;100
Protein14424;5;100
Protein14425;5;100
Protein14426;5;100
Protein14427;5;100
Protein14428;5;100
Protein14429;5;100
Protein1443;5;100
Protein14430;5;100
Protein14431;5;100
Protein14432;5;100
Protein14433;5;100
Protein14434;5;100
Protein14435;5;100
Protein14436;5;100
Protein14437;5;100
Protein14438;5;100
Protein14439;5;100
Protein1444;5;100
Protein14440;5;100
Protein14441;5;100
Protein14442;5;100
Protein14443;5;100
Protein14444;5;100
Protein14445;5;100
Protein14446;5;100
Protein14447;5;100
Protein14448;5;100
Protein14449;5;100
Protein1445;5;100
Protein14450;5;100
Protein14451;5;100
Protein14452;5;100
Protein14453;5;100
Protein14454;5;100
Protein14455;5;100
Protein14456;5;100
Protein14457;5;100
Protein14458;5;100
Protein14459;5;100
Protein1446;5;100
Protein14460;5;100
Protein14461;5;100
Protein14462;5;100
Protein14463;5;100
Protein14464;5;100
Protein14465;5;100
Protein14466;5;100
Protein14467;5;100
Protein14468;5;100
Protein14469;5;100
Protein1447;5;100
Protein14470;5;100
Protein14471;5;100
Protein14472;5;100
Protein14473;5;100
Protein14474;5;100
Protein14475;5;100
Protein14476;5;100
Protein14477;5;100
Protein14478;5;100
Protein14479;5;100
Protein1448;5;100
Protein14480;5;100
Protein14481;5;100
Protein14482;5;100
Protein14483;5;100
Protein14484;5;100
Protein14485;5;100
Protein14486;5;100
Protein14487;5;100
Protein14488;5;100
Protein14489;5;100
Protein1449;5;100
Protein14490;5;100
Protein14491;5;100
Protein14492;5;100
Protein14493;5;100
Protein14494;5;100
Protein14495;5;100
Protein14496;5;100
Protein14497;5;100
Protein14498;5;100
Protein14499;5;100
Protein145;5;100
Protein1450;5;100
Protein14500;5;100
Protein14501;5;100
Protein14502;5;100
Protein14503;5;100
Protein14504;5;100
Protein14505;5;100
Protein14506;5;100
Protein14507;5;100
Protein14508;5;100
Protein14509;5;100
Protein1451;5;100
Protein14510;5;100
Protein14511;5;100
Protein14512;5;100
Protein14513;5;100
Protein14514;5;100
Protein14515;5;100
Protein14516;5;100
Protein14517;5;100
Protein14518;5;100
Protein14519;5;100
Protein1452;5;100
Protein14520;5;100
Protein14521;5;100
Protein14522;5;100
Protein14523;5;100
Protein14524;5;100
Protein14525;5;100
Protein14526;5;100
Protein14527;5;100
Protein14528;5;100
Protein14529;5;100
Protein1453;5;100
Protein14530;5;100
Protein14531;5;100
Protein14532;5;100
Protein14533;5;100
Protein14534;5;100
Protein14535;5;100
Protein14536;5;100
Protein14537;5;100
Protein14538;5;100
Protein14539;5;100
Protein1454;5;100
Protein14540;5;100
Protein14541;5;100
Protein14542;5;100
Protein14543;5;100
Protein14544;5;100
Protein14545;5;100
Protein14546;5;100
Protein14547;5;100
Protein14548;5;100
Protein14549;5;100
Protein1455;5;100
Protein14550;5;100
Protein14551;5;100
Protein14552;5;100
Protein14553;5;100
Protein14554;5;100
Protein14555;5;100
Protein14556;5;100
Protein14557;5;100
Protein14558;5;100
Protein14559;5;100
Protein1456;5;100
Protein14560;5;100
Protein14561;5;100
Protein14562;5;100
Protein14563;5;100
Protein14564;5;100
Protein14565;5;100
Protein14566;5;100
Protein14567;5;100
Protein14568;5;100
Protein14569;5;100
Protein1457;5;100
Protein14570;5;100
Protein14571;5;100
Protein14572;5;100
Protein14573;5;100
Protein14574;5;100
Protein14575;5;100
Protein14576;5;100
Protein14577;5;100
Protein14578;5;100
Protein14579;5;100
Protein1458;5;100
Protein14580;5;100
Protein14581;5;100
Protein14582;5;100
Protein14583;5;100
Protein14584;5;100
Protein14585;5;100
Protein14586;5;100
Protein14587;5;100
Protein14588;5;100
Protein14589;5;100
Protein1459;5;100
Protein14590;5;100
Protein14591;5;100
Protein14592;5;100
Protein14593;5;100
Protein14594;5;100
Protein14595;5;100
Protein14596;5;100
Protein14597;5;100
Protein14598;5;100
Protein14599;5;100
Protein146;5;100
Protein1460;5;100
Protein14600;5;100
Protein14601;5;100
Protein14602;5;100
Protein14603;5;100
Protein14604;5;100
Protein14605;5;100
Protein14606;5;100
Protein14607;5;100
Protein14608;5;100
Protein14609;5;100
Protein1461;5;100
Protein14610;5;100
Protein14611;5;100
Protein14612;5;100
Protein14613;5;100
Protein14614;5;100
Protein14615;5;100
Protein14616;5;100
Protein14617;5;100
Protein14618;5;100
Protein14619;5;100
Protein1462;5;100
Protein14620;5;100
Protein14621;5;100
Protein14622;5;100
Protein14623;5;100
Protein14624;5;100
Protein14625;5;100
Protein14626;5;100
Protein14627;5;100
Protein14628;5;100
Protein14629;5;100
Protein1463;5;100
Protein14630;5;100
Protein14631;5;100
Protein14632;5;100
Protein14633;5;100
Protein14634;5;100
Protein14635;5;100
Protein14636;5;100
Protein14637;5;100
Protein14638;5;100
Protein14639;5;100
Protein1464;5;100
Protein14640;5;100
Protein14641;5;100
Protein14642;5;100
Protein14643;5;100
Protein14644;5;100
Protein14645;5;100
Protein14646;5;100
Protein14647;5;100
Protein14648;5;100
Protein14649;5;100
Protein1465;5;100
Protein14650;5;100
Protein14651;5;100
Protein14652;5;100
Protein14653;5;100
Protein14654;5;100
Protein14655;5;100
Protein14656;5;100
Protein14657;5;100
Protein14658;5;100
Protein14659;5;100
Protein1466;5;100
Protein14660;5;100
Protein14661;5;100
Protein14662;5;100
Protein14663;5;100
Protein14664;5;100
Protein14665;5;100
Protein14666;5;100
Protein14667;5;100
Protein14668;5;100
Protein14669;5;100
Protein1467;5;100
Protein14670;5;100
Protein14671;5;100
Protein14672;5;100
Protein14673;5;100
Protein14674;5;100
Protein14675;5;100
Protein14676;5;100
Protein14677;5;100
Protein14678;5;100
Protein14679;5;100
Protein1468;5;100
Protein14680;5;100
Protein14681;5;100
Protein14682;5;100
Protein14683;5;100
Protein14684;5;100
Protein14685;5;100
Protein14686;5;100
Protein14687;5;100
Protein14688;5;100
Protein14689;5;100
Protein1469;5;100
Protein14690;5;100
Protein14691;5;100
Protein14692;5;100
Protein14693;5;100
Protein14694;5;100
Protein14695;5;100
Protein14696;5;100
Protein14697;5;100
Protein14698;5;100
Protein14699;5;100
Protein147;5;100
Protein1470;5;100
Protein14700;5;100
Protein14701;5;100
Protein14702;5;100
Protein14703;5;100
Protein14704;5;100
Protein14705;5;100
Protein14706;5;100
Protein14707;5;100
Protein14708;5;100
Protein14709;5;100
Protein1471;5;100
Protein14710;5;100
Protein14711;5;100
Protein14712;5;100
Protein14713;5;100
Protein14714;5;100
Protein14715;5;100
Protein14716;5;100
Protein14717;5;100
Protein14718;5;100
Protein14719;5;100
Protein1472;5;100
Protein14720;5;100
Protein14721;5;100
Protein14722;5;100
Protein14723;5;100
Protein14724;5;100
Protein14725;5;100
Protein14726;5;100
Protein14727;5;100
Protein14728;5;100
Protein14729;5;100
Protein1473;5;100
Protein14730;5;100
Protein14731;5;100
Protein14732;5;100
Protein14733;5;100
Protein14734;5;100
Protein14735;5;100
Protein14736;5;100
Protein14737;5;100
Protein14738;5;100
Protein14739;5;100
Protein1474;5;100
Protein14740;5;100
Protein14741;5;100
Protein14742;5;100
Protein14743;5;100
Protein14744;5;100
Protein14745;5;100
Protein14746;5;100
Protein14747;5;100
Protein14748;5;100
Protein14749;5;100
Protein1475;5;100
Protein14750;5;100
Protein14751;5;100
Protein14752;5;100
Protein14753;5;100
Protein14754;5;100
Protein14755;5;100
Protein14756;5;100
Protein14757;5;100
Protein14758;5;100
Protein14759;5;100
Protein1476;5;100
Protein14760;5;100
Protein14761;5;100
Protein14762;5;100
Protein14763;5;100
Protein14764;5;100
Protein14765;5;100
Protein14766;5;100
Protein14767;5;100
Protein14768;5;100
Protein14769;5;100
Protein1477;5;100
Protein14770;5;100
Protein14771;5;100
Protein14772;5;100
Protein14773;5;100
Protein14774;5;100
Protein14775;5;100
Protein14776;5;100
Protein14777;5;100
Protein14778;5;100
Protein14779;5;100
Protein1478;5;100
Protein14780;5;100
Protein14781;5;100
Protein14782;5;100
Protein14783;5;100
Protein14784;5;100
Protein14785;5;100
Protein14786;5;100
Protein14787;5;100
Protein14788;5;100
Protein14789;5;100
Protein1479;5;100
Protein14790;5;100
Protein14791;5;100
Protein14792;5;100
Protein14793;5;100
Protein14794;5;100
Protein14795;5;100
Protein14796;5;100
Protein14797;5;100
Protein14798;5;100
Protein14799;5;100
Protein148;5;100
Protein1480;5;100
Protein14800;5;100
Protein14801;5;100
Protein14802;5;100
Protein14803;5;100
Protein14804;5;100
Protein14805;5;100
Protein14806;5;100
Protein14807;5;100
Protein14808;5;100
Protein14809;5;100
Protein1481;5;100
Protein14810;5;100
Protein14811;5;100
Protein14812;5;100
Protein14813;5;100
Protein14814;5;100
Protein14815;5;100
Protein14816;5;100
Protein14817;5;100
Protein14818;5;100
Protein14819;5;100
Protein1482;5;100
Protein14820;5;100
Protein14821;5;100
Protein14822;5;100
Protein14823;5;100
Protein14824;5;100
Protein14825;5;100
Protein14826;5;100
Protein14827;5;100
Protein14828;5;100
Protein14829;5;100
Protein1483;5;100
Protein14830;5;100
Protein14831;5;100
Protein14832;5;100
Protein14833;5;100
Protein14834;5;100
Protein14835;5;100
Protein14836;5;100
Protein14837;5;100
Protein14838;5;100
Protein14839;5;100
Protein1484;5;100
Protein14840;5;100
Protein14841;5;100
Protein14842;5;100
Protein14843;5;100
Protein14844;5;100
Protein14845;5;100
Protein14846;5;100
Protein14847;5;100
Protein14848;5;100
Protein14849;5;100
Protein1485;5;100
Protein14850;5;100
Protein14851;5;100
Protein14852;5;100
Protein14853;5;100
Protein14854;5;100
Protein14855;5;100
Protein14856;5;100
Protein14857;5;100
Protein14858;5;100
Protein14859;5;100
Protein1486;5;100
Protein14860;5;100
Protein14861;5;100
Protein14862;5;100
Protein14863;5;100
Protein14864;5;100
Protein14865;5;100
Protein14866;5;100
Protein14867;5;100
Protein14868;5;100
Protein14869;5;100
Protein1487;5;100
Protein14870;5;100
Protein14871;5;100
Protein14872;5;100
Protein14873;5;100
Protein14874;5;100
Protein14875;5;100
Protein14876;5;100
Protein14877;5;100
Protein14878;5;100
Protein14879;5;100
Protein1488;5;100
Protein14880;5;100
Protein14881;5;100
Protein14882;5;100
Protein14883;5;100
Protein14884;5;100
Protein14885;5;100
Protein14886;5;100
Protein14887;5;100
Protein14888;5;100
Protein14889;5;100
Protein1489;5;100
Protein14890;5;100
Protein14891;5;100
Protein14892;5;100
Protein14893;5;100
Protein14894;5;100
Protein14895;5;100
Protein14896;5;100
Protein14897;5;100
Protein14898;5;100
Protein14899;5;100
Protein149;5;100
Protein1490;5;100
Protein14900;5;100
Protein14901;5;100
Protein14902;5;100
Protein14903;5;100
Protein14904;5;100
Protein14905;5;100
Protein14906;5;100
Protein14907;5;100
Protein14908;5;100
Protein14909;5;100
Protein1491;5;100
Protein14910;5;100
Protein14911;5;100
Protein14912;5;100
Protein14913;5;100
Protein14914;5;100
Protein14915;5;100
Protein14916;5;100
Protein14917;5;100
Protein14918;5;100
Protein14919;5;100
Protein1492;5;100
Protein14920;5;100
Protein14921;5;100
Protein14922;5;100
Protein14923;5;100
Protein14924;5;100
Protein14925;5;100
Protein14926;5;100
Protein14927;5;100
Protein14928;5;100
Protein14929;5;100
Protein1493;5;100
Protein14930;5;100
Protein14931;5;100
Protein14932;5;100
Protein14933;5;100
Protein14934;5;100
Protein14935;5;100
Protein14936;5;100
Protein14937;5;100
Protein14938;5;100
Protein14939;5;100
Protein1494;5;100
Protein14940;5;100
Protein14941;5;100
Protein14942;5;100
Protein14943;5;100
Protein14944;5;100
Protein14945;5;100
Protein14946;5;100
Protein14947;5;100
Protein14948;5;100
Protein14949;5;100
Protein1495;5;100
Protein14950;5;100
Protein14951;5;100
Protein14952;5;100
Protein14953;5;100
Protein14954;5;100
Protein14955;5;100
Protein14956;5;100
Protein14957;5;100
Protein14958;5;100
Protein14959;5;100
Protein1496;5;100
Protein14960;5;100
Protein14961;5;100
Protein14962;5;100
Protein14963;5;100
Protein14964;5;100
Protein14965;5;100
Protein14966;5;100
Protein14967;5;100
Protein14968;5;100
Protein14969;5;100
Protein1497;5;100
Protein14970;5;100
Protein14971;5;100
Protein14972;5;100
Protein14973;5;100
Protein14974;5;100
Protein14975;5;100
Protein14976;5;100
Protein14977;5;100
Protein14978;5;100
Protein14979;5;100
Protein1498;5;100
Protein14980;5;100
Protein14981;5;100
Protein14982;5;100
Protein14983;5;100
Protein14984;5;100
Protein14985;5;100
Protein14986;5;100
Protein14987;5;100
Protein14988;5;100
Protein14989;5;100
Protein1499;5;100
Protein14990;5;100
Protein14991;5;100
Protein14992;5;100
Protein14993;5;100
Protein14994;5;100
Protein14995;5;100
Protein14996;5;100
Protein14997;5;100
Protein14998;5;100
Protein14999;5;100
Protein15;5;100
Protein150;5;100
Protein1500;5;100
Protein15000;5;100
Protein15001;5;100
Protein15002;5;100
Protein15003;5;100
Protein15004;5;100
Protein15005;5;100
Protein15006;5;100
Protein15007;5;100
Protein15008;5;100
Protein15009;5;100
Protein1501;5;100
Protein15010;5;100
Protein15011;5;100
Protein15012;5;100
Protein15013;5;100
Protein15014;5;100
